

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                 3400      |      (-9.388877e-02, -9.376618e-02, -1.701114e-01, 2.024243e-03)
                 3401      |      (-9.390788e-02, -9.377086e-02, -1.700795e-01, 2.134715e-03)
                 3402      |      (-9.392470e-02, -9.377357e-02, -1.700436e-01, 2.245047e-03)
                 3403      |      (-9.394589e-02, -9.377879e-02, -1.700082e-01, 2.354868e-03)
                 3404      |      (-9.396452e-02, -9.378185e-02, -1.699688e-01, 2.464554e-03)
                 3405      |      (-9.398758e-02, -9.378749e-02, -1.699301e-01, 2.573665e-03)
                 3406      |      (-9.400830e-02, -9.379112e-02, -1.698873e-01, 2.682607e-03)
                 3407      |      (-9.403288e-02, -9.379694e-02, -1.698449e-01, 2.790967e-03)
                 3408      |      (-9.405526e-02, -9.380085e-02, -1.697987e-01, 2.899124e-03)
                 3409      |      (-9.408186e-02, -9.380720e-02, -1.697530e-01, 3.006621e-03)
                 3410      |      (-9.410602e-02, -9.381147e-02, -1.697033e-01, 3.113871e-03)
                 3411      |      (-9.413448e-02, -9.381826e-02, -1.696543e-01, 3.220399e-03)
                 3412      |      (-9.415827e-02, -9.382146e-02, -1.695998e-01, 3.327875e-03)
                 3413      |      (-9.424366e-02, -9.384278e-02, -1.694573e-01, 3.609191e-03)
                 3414      |      (-9.431617e-02, -9.385241e-02, -1.692897e-01, 3.889695e-03)
                 3415      |      (-9.443716e-02, -9.388431e-02, -1.690962e-01, 4.211809e-03)
                 3416      |      (-9.453694e-02, -9.389803e-02, -1.688664e-01, 4.531842e-03)
                 3417      |      (-9.470155e-02, -9.394142e-02, -1.686007e-01, 4.895496e-03)
                 3418      |      (-9.483836e-02, -9.396108e-02, -1.682873e-01, 5.255710e-03)
                 3419      |      (-9.506047e-02, -9.401964e-02, -1.679243e-01, 5.658902e-03)
                 3420      |      (-9.524726e-02, -9.404819e-02, -1.675001e-01, 6.056368e-03)
                 3421      |      (-9.554333e-02, -9.412619e-02, -1.670072e-01, 6.491227e-03)
                 3422      |      (-9.579649e-02, -9.416805e-02, -1.664388e-01, 6.916837e-03)
                 3423      |      (-9.618492e-02, -9.427045e-02, -1.657757e-01, 7.366220e-03)
                 3424      |      (-9.652433e-02, -9.433225e-02, -1.650247e-01, 7.801017e-03)
                 3425      |      (-9.702257e-02, -9.446404e-02, -1.641443e-01, 8.233555e-03)
                 3426      |      (-9.747123e-02, -9.455620e-02, -1.631715e-01, 8.643739e-03)
                 3427      |      (-9.808917e-02, -9.472059e-02, -1.620232e-01, 9.007912e-03)
                 3428      |      (-9.867050e-02, -9.485902e-02, -1.607982e-01, 9.339023e-03)
                 3429      |      (-9.940076e-02, -9.505608e-02, -1.593387e-01, 9.557250e-03)
                 3430      |      (-1.001319e-01, -9.526361e-02, -1.578565e-01, 9.728844e-03)
                 3431      |      (-1.009334e-01, -9.548724e-02, -1.560688e-01, 9.695206e-03)
                 3432      |      (-1.018143e-01, -9.579531e-02, -1.543778e-01, 9.599836e-03)
                 3433      |      (-1.025914e-01, -9.603080e-02, -1.523044e-01, 9.187339e-03)
                 3434      |      (-1.035852e-01, -9.647744e-02, -1.505434e-01, 8.700307e-03)
                 3435      |      (-1.041705e-01, -9.670162e-02, -1.483342e-01, 7.787762e-03)
                 3436      |      (-1.051774e-01, -9.732350e-02, -1.467698e-01, 6.797866e-03)
                 3437      |      (-1.053290e-01, -9.750961e-02, -1.447350e-01, 5.328676e-03)
                 3438      |      (-1.061544e-01, -9.831931e-02, -1.437748e-01, 3.801128e-03)
                 3439      |      (-1.055925e-01, -9.844698e-02, -1.424121e-01, 1.882380e-03)
                 3440      |      (-1.059062e-01, -9.937212e-02, -1.425288e-01, -1.209423e-05)
                 3441      |      (-9.520183e-02, -9.520183e-02, -1.677600e-01, -3.948402e-07)
                 3442      |      (-9.520438e-02, -9.520341e-02, -1.677579e-01, 1.877129e-04)
                 3443      |      (-9.520883e-02, -9.520410e-02, -1.677485e-01, 3.754370e-04)
                 3444      |      (-9.521613e-02, -9.520515e-02, -1.677328e-01, 5.629049e-04)
                 3445      |      (-9.522659e-02, -9.520678e-02, -1.677110e-01, 7.500393e-04)
                 3446      |      (-9.523990e-02, -9.520880e-02, -1.676830e-01, 9.367582e-04)
                 3447      |      (-9.525607e-02, -9.521121e-02, -1.676486e-01, 1.122950e-03)
                 3448      |      (-9.527536e-02, -9.521420e-02, -1.676083e-01, 1.308497e-03)
                 3449      |      (-9.529744e-02, -9.521755e-02, -1.675617e-01, 1.493315e-03)
                 3450      |      (-9.532236e-02, -9.522132e-02, -1.675089e-01, 1.677295e-03)
                 3451      |      (-9.535035e-02, -9.522566e-02, -1.674502e-01, 1.860317e-03)
                 3452      |      (-9.538107e-02, -9.523035e-02, -1.673853e-01, 2.042304e-03)
                 3453      |      (-9.541458e-02, -9.523547e-02, -1.673144e-01, 2.223151e-03)
                 3454      |      (-9.545108e-02, -9.524115e-02, -1.672376e-01, 2.402744e-03)
                 3455      |      (-9.549022e-02, -9.524717e-02, -1.671548e-01, 2.581042e-03)
                 3456      |      (-9.552887e-02, -9.525144e-02, -1.670640e-01, 2.757821e-03)
                 3457      |      (-9.565144e-02, -9.526888e-02, -1.667956e-01, 3.224624e-03)
                 3458      |      (-9.582167e-02, -9.529444e-02, -1.664279e-01, 3.757893e-03)
                 3459      |      (-9.605441e-02, -9.533012e-02, -1.659249e-01, 4.359733e-03)
                 3460      |      (-9.637075e-02, -9.538009e-02, -1.652410e-01, 5.026390e-03)
                 3461      |      (-9.679679e-02, -9.545010e-02, -1.643187e-01, 5.744367e-03)
                 3462      |      (-9.736332e-02, -9.554819e-02, -1.630894e-01, 6.484474e-03)
                 3463      |      (-9.810373e-02, -9.568587e-02, -1.614778e-01, 7.193479e-03)
                 3464      |      (-9.904716e-02, -9.587874e-02, -1.594126e-01, 7.783975e-03)
                 3465      |      (-1.002056e-01, -9.614732e-02, -1.568510e-01, 8.124433e-03)
                 3466      |      (-1.015518e-01, -9.651712e-02, -1.538193e-01, 8.035177e-03)
                 3467      |      (-1.029843e-01, -9.701546e-02, -1.504742e-01, 7.301224e-03)
                 3468      |      (-1.042869e-01, -9.766412e-02, -1.471786e-01, 5.719810e-03)
                 3469      |      (-1.050947e-01, -9.846287e-02, -1.445615e-01, 3.205420e-03)
                 3470      |      (-1.048647e-01, -9.932871e-02, -1.434622e-01, -2.483307e-05)
                 3471      |      (-9.551928e-02, -9.551928e-02, -1.641823e-01, 8.065811e-07)
                 3472      |      (-9.552136e-02, -9.552097e-02, -1.641830e-01, 7.689285e-05)
                 3473      |      (-9.552112e-02, -9.552034e-02, -1.641804e-01, 1.535327e-04)
                 3474      |      (-9.552396e-02, -9.552150e-02, -1.641781e-01, 2.301603e-04)
                 3475      |      (-9.552506e-02, -9.552117e-02, -1.641730e-01, 3.068298e-04)
                 3476      |      (-9.552923e-02, -9.552261e-02, -1.641684e-01, 3.834288e-04)
                 3477      |      (-9.553181e-02, -9.552267e-02, -1.641610e-01, 4.600134e-04)
                 3478      |      (-9.553715e-02, -9.552429e-02, -1.641538e-01, 5.364997e-04)
                 3479      |      (-9.554087e-02, -9.552452e-02, -1.641438e-01, 6.129518e-04)
                 3480      |      (-9.554767e-02, -9.552652e-02, -1.641343e-01, 6.892760e-04)
                 3481      |      (-9.555268e-02, -9.552700e-02, -1.641218e-01, 7.655615e-04)
                 3482      |      (-9.556081e-02, -9.552929e-02, -1.641099e-01, 8.416743e-04)
                 3483      |      (-9.556731e-02, -9.553018e-02, -1.640952e-01, 9.177372e-04)
                 3484      |      (-9.557655e-02, -9.553262e-02, -1.640807e-01, 9.936094e-04)
                 3485      |      (-9.558420e-02, -9.553369e-02, -1.640635e-01, 1.069417e-03)
                 3486      |      (-9.559489e-02, -9.553651e-02, -1.640467e-01, 1.144996e-03)
                 3487      |      (-9.560382e-02, -9.553783e-02, -1.640270e-01, 1.220512e-03)
                 3488      |      (-9.561582e-02, -9.554094e-02, -1.640078e-01, 1.295754e-03)
                 3489      |      (-9.562621e-02, -9.554266e-02, -1.639859e-01, 1.370918e-03)
                 3490      |      (-9.563930e-02, -9.554591e-02, -1.639642e-01, 1.445799e-03)
                 3491      |      (-9.565083e-02, -9.554781e-02, -1.639398e-01, 1.520588e-03)
                 3492      |      (-9.566534e-02, -9.555144e-02, -1.639158e-01, 1.595048e-03)
                 3493      |      (-9.567812e-02, -9.555359e-02, -1.638890e-01, 1.669419e-03)
                 3494      |      (-9.569392e-02, -9.555751e-02, -1.638627e-01, 1.743419e-03)
                 3495      |      (-9.570813e-02, -9.556006e-02, -1.638337e-01, 1.817309e-03)
                 3496      |      (-9.572499e-02, -9.556411e-02, -1.638049e-01, 1.890825e-03)
                 3497      |      (-9.574033e-02, -9.556685e-02, -1.637735e-01, 1.964206e-03)
                 3498      |      (-9.575858e-02, -9.557127e-02, -1.637425e-01, 2.037162e-03)
                 3499      |      (-9.577515e-02, -9.557427e-02, -1.637087e-01, 2.109956e-03)
                 3500      |      (-9.579468e-02, -9.557899e-02, -1.636754e-01, 2.182284e-03)
                 3501      |      (-9.581096e-02, -9.558123e-02, -1.636383e-01, 2.255232e-03)
                 3502      |      (-9.586962e-02, -9.559610e-02, -1.635415e-01, 2.446372e-03)
                 3503      |      (-9.591940e-02, -9.560293e-02, -1.634274e-01, 2.636979e-03)
                 3504      |      (-9.600257e-02, -9.562514e-02, -1.632958e-01, 2.856143e-03)
                 3505      |      (-9.607114e-02, -9.563485e-02, -1.631394e-01, 3.073937e-03)
                 3506      |      (-9.618451e-02, -9.566514e-02, -1.629586e-01, 3.321860e-03)
                 3507      |      (-9.627864e-02, -9.567903e-02, -1.627449e-01, 3.567517e-03)
                 3508      |      (-9.643199e-02, -9.572004e-02, -1.624977e-01, 3.843177e-03)
                 3509      |      (-9.656073e-02, -9.574016e-02, -1.622079e-01, 4.115054e-03)
                 3510      |      (-9.676586e-02, -9.579505e-02, -1.618717e-01, 4.413595e-03)
                 3511      |      (-9.694078e-02, -9.582448e-02, -1.614826e-01, 4.705992e-03)
                 3512      |      (-9.721116e-02, -9.589698e-02, -1.610294e-01, 5.016413e-03)
                 3513      |      (-9.744648e-02, -9.594036e-02, -1.605138e-01, 5.317075e-03)
                 3514      |      (-9.779548e-02, -9.603441e-02, -1.599105e-01, 5.618801e-03)
                 3515      |      (-9.810802e-02, -9.609907e-02, -1.592399e-01, 5.905424e-03)
                 3516      |      (-9.854450e-02, -9.621760e-02, -1.584503e-01, 6.164043e-03)
                 3517      |      (-9.895206e-02, -9.631485e-02, -1.576016e-01, 6.400034e-03)
                 3518      |      (-9.947364e-02, -9.645879e-02, -1.565931e-01, 6.562721e-03)
                 3519      |      (-9.999064e-02, -9.660513e-02, -1.555598e-01, 6.692960e-03)
                 3520      |      (-1.005715e-01, -9.677097e-02, -1.543168e-01, 6.685945e-03)
                 3521      |      (-1.012014e-01, -9.698968e-02, -1.531295e-01, 6.635073e-03)
                 3522      |      (-1.017759e-01, -9.716704e-02, -1.516766e-01, 6.367325e-03)
                 3523      |      (-1.024964e-01, -9.748708e-02, -1.504307e-01, 6.045265e-03)
                 3524      |      (-1.029429e-01, -9.765771e-02, -1.488680e-01, 5.426234e-03)
                 3525      |      (-1.036851e-01, -9.810788e-02, -1.477540e-01, 4.749152e-03)
                 3526      |      (-1.038202e-01, -9.824827e-02, -1.462991e-01, 3.731272e-03)
                 3527      |      (-1.044398e-01, -9.883873e-02, -1.456149e-01, 2.667966e-03)
                 3528      |      (-1.040453e-01, -9.892853e-02, -1.446284e-01, 1.322299e-03)
                 3529      |      (-1.042884e-01, -9.960233e-02, -1.447207e-01, -8.189930e-06)
                 3530      |      (-9.658108e-02, -9.658108e-02, -1.624100e-01, -2.571930e-07)
                 3531      |      (-9.658283e-02, -9.658216e-02, -1.624085e-01, 1.267335e-04)
                 3532      |      (-9.658591e-02, -9.658266e-02, -1.624021e-01, 2.534755e-04)
                 3533      |      (-9.659095e-02, -9.658342e-02, -1.623914e-01, 3.800505e-04)
                 3534      |      (-9.659817e-02, -9.658458e-02, -1.623766e-01, 5.064094e-04)
                 3535      |      (-9.660736e-02, -9.658603e-02, -1.623574e-01, 6.324998e-04)
                 3536      |      (-9.661852e-02, -9.658775e-02, -1.623340e-01, 7.582476e-04)
                 3537      |      (-9.663184e-02, -9.658989e-02, -1.623064e-01, 8.835777e-04)
                 3538      |      (-9.664709e-02, -9.659229e-02, -1.622746e-01, 1.008436e-03)
                 3539      |      (-9.666430e-02, -9.659499e-02, -1.622386e-01, 1.132750e-03)
                 3540      |      (-9.668364e-02, -9.659809e-02, -1.621985e-01, 1.256443e-03)
                 3541      |      (-9.670486e-02, -9.660145e-02, -1.621542e-01, 1.379464e-03)
                 3542      |      (-9.672802e-02, -9.660512e-02, -1.621057e-01, 1.501746e-03)
                 3543      |      (-9.675325e-02, -9.660918e-02, -1.620533e-01, 1.623213e-03)
                 3544      |      (-9.678031e-02, -9.661349e-02, -1.619967e-01, 1.743841e-03)
                 3545      |      (-9.680706e-02, -9.661662e-02, -1.619346e-01, 1.863474e-03)
                 3546      |      (-9.689185e-02, -9.662914e-02, -1.617510e-01, 2.179586e-03)
                 3547      |      (-9.700972e-02, -9.664746e-02, -1.614995e-01, 2.541158e-03)
                 3548      |      (-9.717104e-02, -9.667301e-02, -1.611549e-01, 2.949924e-03)
                 3549      |      (-9.739065e-02, -9.670877e-02, -1.606858e-01, 3.403822e-03)
                 3550      |      (-9.768705e-02, -9.675880e-02, -1.600521e-01, 3.894400e-03)
                 3551      |      (-9.808234e-02, -9.682882e-02, -1.592053e-01, 4.402786e-03)
                 3552      |      (-9.860099e-02, -9.692700e-02, -1.580915e-01, 4.893934e-03)
                 3553      |      (-9.926538e-02, -9.706448e-02, -1.566583e-01, 5.309394e-03)
                 3554      |      (-1.000870e-01, -9.725606e-02, -1.548711e-01, 5.559763e-03)
                 3555      |      (-1.010507e-01, -9.752038e-02, -1.527422e-01, 5.520516e-03)
                 3556      |      (-1.020886e-01, -9.787786e-02, -1.503762e-01, 5.038977e-03)
                 3557      |      (-1.030472e-01, -9.834512e-02, -1.480273e-01, 3.966030e-03)
                 3558      |      (-1.036571e-01, -9.892179e-02, -1.461491e-01, 2.231573e-03)
                 3559      |      (-1.035078e-01, -9.954416e-02, -1.453562e-01, -1.769291e-05)
                 3560      |      (-9.684443e-02, -9.684443e-02, -1.599891e-01, 5.315097e-07)
                 3561      |      (-9.684586e-02, -9.684559e-02, -1.599896e-01, 5.165282e-05)
                 3562      |      (-9.684570e-02, -9.684516e-02, -1.599878e-01, 1.031382e-04)
                 3563      |      (-9.684765e-02, -9.684595e-02, -1.599862e-01, 1.546167e-04)
                 3564      |      (-9.684840e-02, -9.684572e-02, -1.599827e-01, 2.061228e-04)
                 3565      |      (-9.685127e-02, -9.684670e-02, -1.599795e-01, 2.575825e-04)
                 3566      |      (-9.685305e-02, -9.684674e-02, -1.599743e-01, 3.090333e-04)
                 3567      |      (-9.685671e-02, -9.684784e-02, -1.599694e-01, 3.604206e-04)
                 3568      |      (-9.685927e-02, -9.684798e-02, -1.599625e-01, 4.117848e-04)
                 3569      |      (-9.686395e-02, -9.684935e-02, -1.599559e-01, 4.630670e-04)
                 3570      |      (-9.686739e-02, -9.684967e-02, -1.599473e-01, 5.143235e-04)
                 3571      |      (-9.687298e-02, -9.685123e-02, -1.599390e-01, 5.654678e-04)
